"","species","stock","brood.yr","spawners","recruits","lat","long","region","entry.yr","era","sst1","sst2","sst3"
"735","Pink","NW AKPen.E",2002,11900,96734,54.982,163.37,"EBS",2003,"2",1.359040598,1.359040598,1.11864006
"736","Pink","NW AKPen.O",2003,800,10686,54.982,163.37,"EBS",2004,"2",0.62468434,0.62468434,0.823686219
"737","Pink","NW AKPen.E",2004,85300,185930,54.982,163.37,"EBS",2005,"2",1.302729822,1.302729822,1.597733168
"738","Pink","NW AKPen.O",2005,8738,152767,54.982,163.37,"EBS",2006,"2",0.161806396,0.161806396,0.319748468
"739","Pink","NW AKPen.E",2006,128915,28441,54.982,163.37,"EBS",2007,"2",-0.066581383,-0.066581383,0.41030484
"740","Pink","NW AKPen.O",2007,15750,349253,54.982,163.37,"EBS",2008,"2",-0.619712468,-0.619712468,-0.461691897
"741","Pink","NW AKPen.E",2008,11900,21750,54.982,163.37,"EBS",2009,"2",-0.528054355,-0.528054355,-0.103584246
"742","Pink","NW AKPen.O",2009,74400,110895,54.982,163.37,"EBS",2010,"2",-0.316326723,-0.316326723,-0.583241927
"743","Pink","Nome.O",1971,7765,20369,64.4828,165.305,"EBS",1972,"1",-0.189915877,-0.189915877,-0.083039875
"744","Pink","Nome.E",1972,15251,71033,64.4828,165.305,"EBS",1973,"1",-0.32572165,-0.32572165,-0.345622189
"745","Pink","Nome.O",1973,14940,42226,64.4828,165.305,"EBS",1974,"1",0.240927895,0.240927895,0.74729031
"746","Pink","Nome.E",1974,59493,10089,64.4828,165.305,"EBS",1975,"1",-0.272343142,-0.272343142,-0.410047601
"747","Pink","Nome.O",1975,33796,59365,64.4828,165.305,"EBS",1976,"1",0.059834667,0.059834667,0.172757607
"748","Pink","Nome.E",1976,3266,242777,64.4828,165.305,"EBS",1977,"1",0.027197819,0.027197819,0.305948489
"749","Pink","Nome.O",1977,56527,25830,64.4828,165.305,"EBS",1978,"1",0.351893499,0.351893499,0.942308717
"750","Pink","Nome.E",1978,206845,614343,64.4828,165.305,"EBS",1979,"1",0.366406447,0.366406447,0.503195763
"751","Pink","Nome.O",1979,13617,18811,64.4828,165.305,"EBS",1980,"1",0.177255284,0.177255284,0.135848567
"752","Pink","Nome.E",1980,582090,528684,64.4828,165.305,"EBS",1981,"1",0.169384432,0.169384432,0.296509876
"753","Pink","Nome.O",1981,10025,198304,64.4828,165.305,"EBS",1982,"1",0.040959434,0.040959434,0.237757715
"754","Pink","Nome.E",1982,490970,2229337,64.4828,165.305,"EBS",1983,"1",-0.039508195,-0.039508195,-0.049286795
"755","Pink","Nome.O",1983,189910,24887,64.4828,165.305,"EBS",1984,"1",-0.217283029,-0.217283029,-0.24086412
"756","Pink","Nome.E",1984,2212155,69190,64.4828,165.305,"EBS",1985,"1",-0.105294473,-0.105294473,-0.226097186
"757","Pink","Nome.O",1985,22770,3101,64.4828,165.305,"EBS",1986,"1",0.296904373,0.296904373,0.152142182
"758","Pink","Nome.E",1986,60470,21473,64.4828,165.305,"EBS",1987,"1",-0.448176083,-0.448176083,-0.494411555
"759","Pink","Nome.O",1987,1850,58808,64.4828,165.305,"EBS",1988,"1",-0.000933494,-0.000933494,-0.206599024
"760","Pink","Nome.E",1988,19132,34688,64.4828,165.305,"EBS",1989,"2",0.45785898,0.45785898,0.252797578
"761","Pink","Nome.O",1989,57761,36729,64.4828,165.305,"EBS",1990,"2",0.123147122,0.123147122,0.274394328
"762","Pink","Nome.E",1990,32455,311241,64.4828,165.305,"EBS",1991,"2",0.140079292,0.140079292,0.171575729
"763","Pink","Nome.O",1991,36535,262453,64.4828,165.305,"EBS",1992,"2",-0.752039915,-0.752039915,-1.598611496
"764","Pink","Nome.E",1992,303705,561391,64.4828,165.305,"EBS",1993,"2",0.302487814,0.302487814,0.198257482
"765","Pink","Nome.O",1993,261580,268188,64.4828,165.305,"EBS",1994,"2",-0.143964279,-0.143964279,-0.156491106
"766","Pink","Nome.E",1994,554835,118260,64.4828,165.305,"EBS",1995,"2",0.111875183,0.111875183,0.064830687
"767","Pink","Nome.O",1995,267852,36105,64.4828,165.305,"EBS",1996,"2",0.327945424,0.327945424,0.288006382
"768","Pink","Nome.E",1996,114737,508842,64.4828,165.305,"EBS",1997,"2",0.289991088,0.289991088,0.112539719
"769","Pink","Nome.O",1997,35930,179924,64.4828,165.305,"EBS",1998,"2",-0.339030541,-0.339030541,-0.815680561
"770","Pink","Nome.E",1998,504045,32330,64.4828,165.305,"EBS",1999,"2",-0.439645217,-0.439645217,-0.368358939
"771","Pink","Nome.O",1999,179866,6620,64.4828,165.305,"EBS",2000,"2",-0.370674053,-0.370674053,-0.73931354
"772","Pink","Nome.E",2000,29673,92240,64.4828,165.305,"EBS",2001,"2",-0.218380565,-0.218380565,-0.699449453
"773","Pink","Nome.O",2001,6507,11863,64.4828,165.305,"EBS",2002,"2",0.40418755,0.40418755,0.222219255
"774","Pink","Nome.E",2002,89079,1337188,64.4828,165.305,"EBS",2003,"2",0.511164255,0.511164255,0.446737111
"775","Pink","Nome.O",2003,11356,925575,64.4828,165.305,"EBS",2004,"2",0.282646881,0.282646881,0.917841746
"776","Pink","Nome.E",2004,1322141,901629,64.4828,165.305,"EBS",2005,"2",0.52508049,0.52508049,1.075230306
"777","Pink","Nome.O",2005,920500,449528,64.4828,165.305,"EBS",2006,"2",0.340377829,0.340377829,0.772359052
"778","Pink","Nome.E",2006,892300,1618170,64.4828,165.305,"EBS",2007,"2",0.196492939,0.196492939,0.413509159
"779","Pink","Nome.O",2007,448678,537025,64.4828,165.305,"EBS",2008,"2",0.05707428,0.05707428,0.244799842
"780","Pink","Nome.E",2008,1605578,282321,64.4828,165.305,"EBS",2009,"2",0.273233712,0.273233712,0.469027113
"781","Pink","Nome.O",2009,536538,122284,64.4828,165.305,"EBS",2010,"2",-0.021591164,-0.021591164,0.314005402
"782","Pink","Moses-Norton.O",1963,8134,10245,65.748,161.78,"EBS",1964,"1",-0.756097307,-0.756097307,-1.370709397
"783","Pink","Moses-Norton.E",1964,10043,42814,65.748,161.78,"EBS",1965,"1",-0.79056639,-0.79056639,-1.047788587
"784","Pink","Moses-Norton.O",1965,8668,6006,65.748,161.78,"EBS",1966,"1",-0.173358624,-0.173358624,-0.036644758
"785","Pink","Moses-Norton.E",1966,36629,146115,65.748,161.78,"EBS",1967,"1",0.322123086,0.322123086,0.448470172
"786","Pink","Moses-Norton.O",1967,3587,90032,65.748,161.78,"EBS",1968,"1",-0.106889356,-0.106889356,0.049579873
"787","Pink","Moses-Norton.E",1968,129052,383214,65.748,161.78,"EBS",1969,"1",-0.132511721,-0.132511721,-0.073410454
"788","Pink","Moses-Norton.O",1969,69471,26194,65.748,161.78,"EBS",1970,"1",-0.364149763,-0.364149763,-0.391471668
"789","Pink","Moses-Norton.E",1970,364661,149742,65.748,161.78,"EBS",1971,"1",-0.347576047,-0.347576047,-0.215119808
"790","Pink","Moses-Norton.O",1971,24134,91535,65.748,161.78,"EBS",1972,"1",-0.116521213,-0.116521213,0.021025633
"791","Pink","Moses-Norton.E",1972,138495,216978,65.748,161.78,"EBS",1973,"1",-0.312489912,-0.312489912,-0.355104875
"792","Pink","Moses-Norton.O",1973,79277,118098,65.748,161.78,"EBS",1974,"1",0.252158892,0.252158892,0.742570147
"793","Pink","Moses-Norton.E",1974,201104,66512,65.748,161.78,"EBS",1975,"1",-0.229053609,-0.229053609,-0.389878738
"794","Pink","Moses-Norton.O",1975,111181,70687,65.748,161.78,"EBS",1976,"1",0.103594752,0.103594752,0.223442399
"795","Pink","Moses-Norton.E",1976,51927,144695,65.748,161.78,"EBS",1977,"1",0.054862034,0.054862034,0.307374845
"796","Pink","Moses-Norton.O",1977,57184,232441,65.748,161.78,"EBS",1978,"1",0.369922382,0.369922382,1.014830002
"797","Pink","Moses-Norton.E",1978,93325,1121189,65.748,161.78,"EBS",1979,"1",0.295765662,0.295765662,0.49067376
"798","Pink","Moses-Norton.O",1979,178616,602910,65.748,161.78,"EBS",1980,"1",0.130097792,0.130097792,0.178110473
"799","Pink","Moses-Norton.E",1980,1111200,710950,65.748,161.78,"EBS",1981,"1",0.098731833,0.098731833,0.264078309
"800","Pink","Moses-Norton.O",1981,567472,318704,65.748,161.78,"EBS",1982,"1",0.119697807,0.119697807,0.348534646
"801","Pink","Moses-Norton.E",1982,692181,1317728,65.748,161.78,"EBS",1983,"1",-0.076927092,-0.076927092,-0.14799272
"802","Pink","Moses-Norton.O",1983,297742,33376,65.748,161.78,"EBS",1984,"1",-0.176638287,-0.176638287,-0.221757134
"803","Pink","Moses-Norton.E",1984,1288531,529448,65.748,161.78,"EBS",1985,"1",-0.094473638,-0.094473638,-0.197708585
"804","Pink","Moses-Norton.O",1985,31537,6731,65.748,161.78,"EBS",1986,"1",0.370558403,0.370558403,0.251592176
"805","Pink","Moses-Norton.E",1986,513613,430553,65.748,161.78,"EBS",1987,"1",-0.473710569,-0.473710569,-0.582115134
"806","Pink","Moses-Norton.O",1987,6147,27487,65.748,161.78,"EBS",1988,"1",-0.028180912,-0.028180912,-0.282570002
"807","Pink","Moses-Norton.E",1988,415101,629097,65.748,161.78,"EBS",1989,"2",0.459071254,0.459071254,0.252236432
"808","Pink","Moses-Norton.O",1989,27487,203064,65.748,161.78,"EBS",1990,"2",0.141356948,0.141356948,0.29569214
"809","Pink","Moses-Norton.E",1990,628596,922363,65.748,161.78,"EBS",1991,"2",0.120571897,0.120571897,0.086796638
"810","Pink","Moses-Norton.O",1991,199509,77301,65.748,161.78,"EBS",1992,"2",-0.712681552,-0.712681552,-1.621380739
"811","Pink","Moses-Norton.E",1992,916211,245803,65.748,161.78,"EBS",1993,"2",0.271052739,0.271052739,0.192168902
"812","Pink","Moses-Norton.O",1993,75285,48351,65.748,161.78,"EBS",1994,"2",-0.174533453,-0.174533453,-0.154409356
"813","Pink","Moses-Norton.E",1994,230409,1342124,65.748,161.78,"EBS",1995,"2",0.090293357,0.090293357,-0.013030308
"814","Pink","Moses-Norton.O",1995,39829,47405,65.748,161.78,"EBS",1996,"2",0.246218523,0.246218523,0.324998377
"815","Pink","Moses-Norton.E",1996,1260144,1076132,65.748,161.78,"EBS",1997,"2",0.305952889,0.305952889,0.056397899
"816","Pink","Moses-Norton.O",1997,44296,7905,65.748,161.78,"EBS",1998,"2",-0.455056589,-0.455056589,-0.888480962
"817","Pink","Moses-Norton.E",1998,921563,804780,65.748,161.78,"EBS",1999,"2",-0.430755161,-0.430755161,-0.38718768
"818","Pink","Moses-Norton.O",1999,4398,15016,65.748,161.78,"EBS",2000,"2",-0.381769216,-0.381769216,-0.744274707
"819","Pink","Moses-Norton.E",2000,750173,312394,65.748,161.78,"EBS",2001,"2",-0.342124558,-0.342124558,-0.740991429
"820","Pink","Moses-Norton.O",2001,8423,40107,65.748,161.78,"EBS",2002,"2",0.322970186,0.322970186,0.131647339
"821","Pink","Moses-Norton.E",2002,298000,968326,65.748,161.78,"EBS",2003,"2",0.509862812,0.509862812,0.402769833
"822","Pink","Moses-Norton.O",2003,33399,774122,65.748,161.78,"EBS",2004,"2",0.271748111,0.271748111,0.919853785
"823","Pink","Moses-Norton.E",2004,960468,139925,65.748,161.78,"EBS",2005,"2",0.489060146,0.489060146,1.022753638
"824","Pink","Moses-Norton.O",2005,770401,139965,65.748,161.78,"EBS",2006,"2",0.323773805,0.323773805,0.726022957
"825","Pink","Moses-Norton.E",2006,134709,172136,65.748,161.78,"EBS",2007,"2",0.194136297,0.194136297,0.391333519
"826","Pink","Moses-Norton.O",2007,136575,250217,65.748,161.78,"EBS",2008,"2",0.081887621,0.081887621,0.274814689
"827","Pink","Moses-Norton.E",2008,144224,59312,65.748,161.78,"EBS",2009,"2",0.299451468,0.299451468,0.47748587
"828","Pink","Moses-Norton.O",2009,245594,28123,65.748,161.78,"EBS",2010,"2",0.000473661,0.000473661,0.342755705
"829","Chum","Willapa Bay",1968,13200,102452,46.3733,123.9575,"South",1969,"1",-0.996961914,-0.996961914,-0.678411541
"830","Chum","Willapa Bay",1969,33900,49558,46.3733,123.9575,"South",1970,"1",-0.734151307,-0.734151307,-0.808323352
"831","Chum","Willapa Bay",1970,23100,32832,46.3733,123.9575,"South",1971,"1",-1.047704679,-1.047704679,-1.549948586
"832","Chum","Willapa Bay",1971,37600,28026,46.3733,123.9575,"South",1972,"1",-1.099250489,-1.099250489,-0.68641398
"833","Chum","Willapa Bay",1972,22400,70219,46.3733,123.9575,"South",1973,"1",-0.877129997,-0.877129997,-0.524406608
"834","Chum","Willapa Bay",1973,14500,10956,46.3733,123.9575,"South",1974,"1",-0.857948569,-0.857948569,-0.715553071
"835","Chum","Willapa Bay",1974,12200,82709,46.3733,123.9575,"South",1975,"1",-0.888084418,-0.888084418,-0.917459149
"836","Chum","Willapa Bay",1975,12600,5129,46.3733,123.9575,"South",1976,"1",-0.798903256,-0.798903256,-1.006960746
"837","Chum","Willapa Bay",1976,16500,37755,46.3733,123.9575,"South",1977,"1",0.009213776,0.009213776,-0.413491447
"838","Chum","Willapa Bay",1977,40200,60288,46.3733,123.9575,"South",1978,"1",0.441986189,0.441986189,0.454690823
"839","Chum","Willapa Bay",1978,18900,157305,46.3733,123.9575,"South",1979,"1",-0.079054296,-0.079054296,-0.11652762
"840","Chum","Willapa Bay",1979,6915,40605,46.3733,123.9575,"South",1980,"1",-0.140928543,-0.140928543,0.24823442
"841","Chum","Willapa Bay",1980,37300,49594,46.3733,123.9575,"South",1981,"1",0.038854346,0.038854346,-0.185948755
"842","Chum","Willapa Bay",1981,22120,56762,46.3733,123.9575,"South",1982,"1",-0.55647808,-0.55647808,-0.748585626
"843","Chum","Willapa Bay",1982,66889,112546,46.3733,123.9575,"South",1983,"1",0.921967506,0.921967506,1.204819471
"844","Chum","Willapa Bay",1983,20871,41943,46.3733,123.9575,"South",1984,"1",-0.254213423,-0.254213423,-0.578845907
"845","Chum","Willapa Bay",1984,42635,250649,46.3733,123.9575,"South",1985,"1",-0.578545071,-0.578545071,-0.290350178
"846","Chum","Willapa Bay",1985,52703,16457,46.3733,123.9575,"South",1986,"1",-0.425526657,-0.425526657,-0.069810372
"847","Chum","Willapa Bay",1986,34040,34130,46.3733,123.9575,"South",1987,"1",-0.055049798,-0.055049798,0.179633774
"848","Chum","Willapa Bay",1987,31884,45389,46.3733,123.9575,"South",1988,"1",-0.408348476,-0.408348476,-0.013608235
"849","Chum","Willapa Bay",1988,61947,136550,46.3733,123.9575,"South",1989,"2",0.009941418,0.009941418,0.597119416
"850","Chum","Willapa Bay",1989,17056,21186,46.3733,123.9575,"South",1990,"2",0.333455595,0.333455595,0.400517644
"851","Chum","Willapa Bay",1990,17762,26881,46.3733,123.9575,"South",1991,"2",-0.554824043,-0.554824043,-0.625841405
"852","Chum","Willapa Bay",1991,33959,22961,46.3733,123.9575,"South",1992,"2",0.879924595,0.879924595,1.637288413
"853","Chum","Willapa Bay",1992,37068,27331,46.3733,123.9575,"South",1993,"2",0.455727811,0.455727811,1.174696763
"854","Chum","Willapa Bay",1993,31017,26297,46.3733,123.9575,"South",1994,"2",0.924163696,0.924163696,0.535862662
"855","Chum","Willapa Bay",1994,30526,78988,46.3733,123.9575,"South",1995,"2",1.111338119,1.111338119,1.317788285
"856","Chum","Willapa Bay",1995,24695,17741,46.3733,123.9575,"South",1996,"2",0.273550559,0.273550559,0.185877106
"857","Chum","Willapa Bay",1996,20011,49863,46.3733,123.9575,"South",1997,"2",1.211791919,1.211791919,1.474886956
"858","Chum","Willapa Bay",1997,33314,50376,46.3733,123.9575,"South",1998,"2",1.252190194,1.252190194,1.26264831
"859","Chum","Willapa Bay",1998,65101,60487,46.3733,123.9575,"South",1999,"2",-0.642040114,-0.642040114,-0.916469151
"860","Chum","Willapa Bay",1999,24512,131968,46.3733,123.9575,"South",2000,"2",0.215379133,0.215379133,0.570782233
"861","Chum","Willapa Bay",2000,40030,99668,46.3733,123.9575,"South",2001,"2",-0.298800918,-0.298800918,-0.537658505
"862","Chum","Willapa Bay",2001,29389,32968,46.3733,123.9575,"South",2002,"2",-0.655633287,-0.655633287,-0.67896553
"863","Chum","Willapa Bay",2002,59243,24678,46.3733,123.9575,"South",2003,"2",0.798762743,0.798762743,0.779809116
"864","Chum","Willapa Bay",2003,47347,17352,46.3733,123.9575,"South",2004,"2",0.8406224,0.8406224,1.439066228
"865","Chum","Willapa Bay",2004,84021,13158,46.3733,123.9575,"South",2005,"2",0.501512717,0.501512717,1.191655133
"866","Chum","Willapa Bay",2005,11924,8486,46.3733,123.9575,"South",2006,"2",-0.006044256,-0.006044256,0.063267708
"867","Chum","Grays Harbour",1969,11150,46156,46.95083,124.0497,"South",1970,"1",-0.766423831,-0.766423831,-0.808270136
"868","Chum","Grays Harbour",1970,15700,39290,46.95083,124.0497,"South",1971,"1",-1.075087169,-1.075087169,-1.56406571
"869","Chum","Grays Harbour",1971,10250,16839,46.95083,124.0497,"South",1972,"1",-1.113920638,-1.113920638,-0.724539091
"870","Chum","Grays Harbour",1972,8000,48667,46.95083,124.0497,"South",1973,"1",-0.847930196,-0.847930196,-0.4925096
"871","Chum","Grays Harbour",1973,12350,7510,46.95083,124.0497,"South",1974,"1",-0.85617208,-0.85617208,-0.699850512
"872","Chum","Grays Harbour",1974,8300,43044,46.95083,124.0497,"South",1975,"1",-0.872268648,-0.872268648,-0.878382968
"873","Chum","Grays Harbour",1975,11750,2178,46.95083,124.0497,"South",1976,"1",-0.817312313,-0.817312313,-0.996347607
"874","Chum","Grays Harbour",1976,11650,22333,46.95083,124.0497,"South",1977,"1",0.042725857,0.042725857,-0.373588455
"875","Chum","Grays Harbour",1977,21000,56898,46.95083,124.0497,"South",1978,"1",0.433951411,0.433951411,0.452406654
"876","Chum","Grays Harbour",1978,11000,100065,46.95083,124.0497,"South",1979,"1",-0.102953886,-0.102953886,-0.120297275
"877","Chum","Grays Harbour",1980,24700,32665,46.95083,124.0497,"South",1981,"1",-0.001670114,-0.001670114,-0.187320511
"878","Chum","Grays Harbour",1981,18050,56232,46.95083,124.0497,"South",1982,"1",-0.569537763,-0.569537763,-0.772869642
"879","Chum","Grays Harbour",1982,35100,75031,46.95083,124.0497,"South",1983,"1",0.887934407,0.887934407,1.214989507
"880","Chum","Grays Harbour",1983,21000,19314,46.95083,124.0497,"South",1984,"1",-0.293302524,-0.293302524,-0.598519544
"881","Chum","Grays Harbour",1984,23700,193488,46.95083,124.0497,"South",1985,"1",-0.548179054,-0.548179054,-0.270981335
"882","Chum","Grays Harbour",1985,31300,10371,46.95083,124.0497,"South",1986,"1",-0.394353315,-0.394353315,-0.097419304
"883","Chum","Grays Harbour",1986,19550,13888,46.95083,124.0497,"South",1987,"1",-0.04757779,-0.04757779,0.16561777
"884","Chum","Grays Harbour",1987,9475,34257,46.95083,124.0497,"South",1988,"1",-0.415360557,-0.415360557,-0.041624973
"885","Chum","Grays Harbour",1988,62175,108438,46.95083,124.0497,"South",1989,"2",0.076374018,0.076374018,0.6224984
"886","Chum","Grays Harbour",1989,9080,25044,46.95083,124.0497,"South",1990,"2",0.373853975,0.373853975,0.452026191
"887","Chum","Grays Harbour",1990,8972,24951,46.95083,124.0497,"South",1991,"2",-0.466669925,-0.466669925,-0.489688034
"888","Chum","Grays Harbour",1991,17936,9412,46.95083,124.0497,"South",1992,"2",0.843327438,0.843327438,1.541252842
"889","Chum","Grays Harbour",1992,38300,21441,46.95083,124.0497,"South",1993,"2",0.51988635,0.51988635,1.21612102
"890","Chum","Grays Harbour",1993,21059,18391,46.95083,124.0497,"South",1994,"2",0.968449406,0.968449406,0.625537952
"891","Chum","Grays Harbour",1994,24592,32484,46.95083,124.0497,"South",1995,"2",1.12582432,1.12582432,1.342355252
"892","Chum","Grays Harbour",1995,12616,7539,46.95083,124.0497,"South",1996,"2",0.223303355,0.223303355,0.13549307
"893","Chum","Grays Harbour",1996,12413,16322,46.95083,124.0497,"South",1997,"2",1.124182892,1.124182892,1.369028999
"894","Chum","Grays Harbour",1997,13456,25762,46.95083,124.0497,"South",1998,"2",1.275830611,1.275830611,1.308073788
"895","Chum","Grays Harbour",1998,35188,36167,46.95083,124.0497,"South",1999,"2",-0.622859399,-0.622859399,-0.862247339
"896","Chum","Grays Harbour",1999,12260,81679,46.95083,124.0497,"South",2000,"2",0.212681659,0.212681659,0.560787413
"897","Chum","Grays Harbour",2000,8936,29121,46.95083,124.0497,"South",2001,"2",-0.265991471,-0.265991471,-0.509729752
"898","Chum","Grays Harbour",2001,24898,22854,46.95083,124.0497,"South",2002,"2",-0.586945224,-0.586945224,-0.623375852
"899","Chum","Grays Harbour",2002,56175,16856,46.95083,124.0497,"South",2003,"2",0.869762018,0.869762018,0.855736542
"900","Chum","Grays Harbour",2003,37947,9195,46.95083,124.0497,"South",2004,"2",0.876531382,0.876531382,1.48986589
"901","Chum","Grays Harbour",2004,17115,6434,46.95083,124.0497,"South",2005,"2",0.589354773,0.589354773,1.275394163
